log_path,job_name,sample_id,is_failed,mem_gb_snakemake,cpu_snakemake,mem_gb_req,time_sec_req,time_sec_total,Eff,start_time
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22379745bl_S34_ardetype.rgi_card.o2298269,res_gen_id,22379745bl_S34,0.0,0.9765625,4.0,3.90625,1800.0,133.0,7.39,2022:09:06-12:55:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.extract_kraken2.o2287613,extract_kraken2,8580_S26,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:37:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208055567_S41_ardetype.classify_contigs.o2316422,classify_contigs,2208055567_S41,0.0,1.4248046875,42.0,251.953125,9000.0,5.0,0.06,2022:09:19-11:45:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059675_S39_ardetype.mob_typer.o2280474,mob_typer,2207059675_S39,0.0,2.955078125,1.0,11.71875,1800.0,96.0,5.33,2022:08:19-19:30:52
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207074291_S54_ardetype.sistr.o2287396,sistr_senterica,2207074291_S54,0.0,0.9765625,1.0,9.765625,600.0,12.0,2.0,2022:08:31-21:17:06
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035715_S24_ardetype.classify_reads.o2314393,classify_reads,22035715_S24,0.0,4.5693359375,16.0,251.953125,7200.0,194.0,2.69,2022:09:17-19:56:54
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208041003_S19_ardetype.extract_mlst.o2321412,extract_mlst,2208041003_S19,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:57:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208036499_S28_ardetype.mlst.o2298263,mlst,2208036499_S28,0.0,2.5009765625,4.0,5.859375,600.0,3.0,0.5,2022:09:06-12:54:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8553_S25_ardetype.extract_quast.o2281953,extract_quast,8553_S25,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:58:01
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208072967_S44_ardetype.mlst.o2317227,mlst,2208072967_S44,0.0,2.498046875,4.0,5.859375,600.0,3.0,0.5,2022:09:19-17:37:53
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5177_S30_ardetype.extract_mlst.o2287707,extract_mlst,S-5177_S30,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:41:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208073493_S38_ardetype.extract_fastp.o2321472,extract_fastp,2208073493_S38,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:59:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2224_ardetype.rgi_card.o2321149,res_gen_id,EQA2224,0.0,0.9765625,4.0,3.90625,1800.0,114.0,6.33,2022:09:20-09:46:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22383806re_S32_ardetype.resfinder.o2298538,resfinder,22383806re_S32,0.0,2.5361328125,1.0,11.71875,600.0,17.0,2.83,2022:09:06-13:31:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206082872_S41_ardetype.mob_typer.o2287121,mob_typer,2206082872_S41,0.0,2.947265625,1.0,11.71875,1800.0,44.0,2.44,2022:08:31-20:26:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208095308_S54_ardetype.extract_fastp.o2321433,extract_fastp,2208095308_S54,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:57:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22402623_S23_ardetype.rgi_card.o2298281,res_gen_id,22402623_S23,0.0,0.9765625,4.0,3.90625,1800.0,122.0,6.78,2022:09:06-12:57:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.resfinder.o2287061,resfinder,2207054892_S38,0.0,2.53515625,1.0,11.71875,600.0,15.0,2.5,2022:08:31-20:16:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2221_S12_ardetype.extract_mlst.o2282172,extract_mlst,EQA-2221_S12,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:07:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22380060st_S35_ardetype.extract_fastp.o2302746,extract_fastp,22380060st_S35,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:17:10
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2219_S10_ardetype.contig_assembly.o2283817,contig_assembly,EQA-2219_S10,0.0,3.8037109375,12.0,46.875,36000.0,384.0,1.07,2022:08:29-14:10:23
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208090935_S52_ardetype.rgi_card.o2317378,res_gen_id,2208090935_S52,0.0,0.9765625,2.0,3.90625,1800.0,163.0,9.06,2022:09:19-17:50:14
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8367_S21_ardetype.extract_kraken2.o2282275,extract_kraken2,8367_S21,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:11:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023756_S59_ardetype.kleborate.o2280614,kleborate_kpneumoniae,2206023756_S59,0.0,1.080078125,1.0,7.8125,600.0,29.0,4.83,2022:08:19-21:56:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035674_S22_ardetype.quast.o2317848,quast,22035674_S22,0.0,2.5,1.0,4.8828125,1800.0,3.0,0.17,2022:09:19-18:18:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22380060st_S35_ardetype.extract_mlst.o2302769,extract_mlst,22380060st_S35,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:18:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5215_S33_ardetype.amrpp.o2286883,amrpp,S-5215_S33,0.0,2.263671875,4.0,36.62109375,37800.0,1541.0,4.08,2022:08:31-19:34:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8496_S24_8496_S24_ardetype.resfinder.o2280436,resfinder,8496_S24,0.0,2.537109375,1.0,11.71875,600.0,14.0,2.33,2022:08:19-19:24:06
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208032954_S18_ardetype.quast.o2298326,quast,2208032954_S18,0.0,2.4990234375,1.0,4.8828125,1800.0,4.0,0.22,2022:09:06-13:04:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208036576_S31_ardetype.resfinder.o2298407,resfinder,2208036576_S31,0.0,2.537109375,1.0,11.71875,600.0,17.0,2.83,2022:09:06-13:16:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22395625re_S58_ardetype.mob_recon.o2317425,mob_recon,22395625re_S58,0.0,2.9560546875,1.0,11.71875,600.0,253.0,42.17,2022:09:19-17:55:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-S0004_S1_EQA-S0004_S1_ardetype.extract_kraken2.o2281976,extract_kraken2,EQA-S0004_S1,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:58:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206082872_S41_ardetype.kleborate.o2280580,kleborate_kpneumoniae,2206082872_S41,0.0,1.0830078125,1.0,7.8125,600.0,46.0,7.67,2022:08:19-21:46:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8445_S22_ardetype.extract_quast.o2287600,extract_quast,8445_S22,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:36:56
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207036943_S40_ardetype.amrpp.o2280032,amrpp,2207036943_S40,0.0,1.72265625,12.0,36.62109375,37800.0,935.0,2.47,2022:08:19-15:51:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5201_S32_ardetype.extract_kraken2.o2282199,extract_kraken2,S-5201_S32,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:08:20
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5177_S30_ardetype.mob_recon.o2287202,mob_recon,S-5177_S30,0.0,2.953125,1.0,11.71875,600.0,124.0,20.67,2022:08:31-20:37:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/7534990_S34_ardetype.filter_host.o2283451,filter_host,7534990_S34,0.0,1.8759765625,16.0,251.953125,7800.0,83.0,1.06,2022:08:29-12:41:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2217_S8_ardetype.rgi_card.o2286899,res_gen_id,EQA-2217_S8,0.0,0.9765625,4.0,3.90625,1800.0,108.0,6.0,2022:08:31-19:45:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076988_S55_ardetype.pasteur_cgmlst.o2287379,pasteur_cgmlst_ecoli,2207076988_S55,0.0,0.9765625,1.0,4.8828125,900.0,399.0,44.33,2022:08:31-21:14:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.resfinder.o2287284,resfinder,2206023778_S60,0.0,2.533203125,1.0,11.71875,600.0,15.0,2.5,2022:08:31-20:50:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22238747wd_S8_ardetype.amrpp.o2316524,amrpp,22238747wd_S8,0.0,5.283203125,10.0,36.62109375,37800.0,3428.0,9.07,2022:09:19-13:03:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8496_S24_ardetype.ectyper.o2287369,ectyper_ecoli,8496_S24,0.0,1.8642578125,1.0,9.765625,600.0,6.0,1.0,2022:08:31-21:11:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208081050_S48_ardetype.extract_quast.o2321589,extract_quast,2208081050_S48,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-12:04:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22410785ba_S7_ardetype.contig_assembly.o2309928,contig_assembly,22410785ba_S7,0.0,4.8232421875,9.0,46.875,36000.0,620.0,1.72,2022:09:16-14:35:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0004_S15_ardetype.classify_reads.o2283948,classify_reads,EQA-AST-C0004_S15,1.0,2.6962890625,14.0,251.953125,7200.0,1033.0,14.35,2022:08:29-15:02:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035753_S32_ardetype.contig_assembly.o2309981,contig_assembly,22035753_S32,0.0,3.16015625,12.0,46.875,36000.0,283.0,0.79,2022:09:16-15:15:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062369_S64_ardetype.extract_quast.o2287595,extract_quast,2207062369_S64,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:36:26
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076988_S55_ardetype.contig_assembly.o2285181,contig_assembly,2207076988_S55,0.0,2.9423828125,12.0,46.875,36000.0,662.0,1.84,2022:08:30-13:57:07
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059675_S39_ardetype.classify_reads.o2285209,classify_reads,2207059675_S39,0.0,2.958984375,14.0,251.953125,7200.0,74.0,1.03,2022:08:30-14:00:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0005_S16_ardetype.amrpp.o2286859,amrpp,EQA-AST-C0005_S16,0.0,2.0107421875,8.0,36.62109375,37800.0,996.0,2.63,2022:08:31-18:26:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2225_ardetype.ectyper.o2321189,ectyper_ecoli,EQA2225,0.0,1.8720703125,1.0,9.765625,600.0,9.0,1.5,2022:09:20-10:12:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009987_S41_ardetype.pasteur_cgmlst.o2298849,pasteur_cgmlst_ecoli,2208009987_S41,1.0,0.9765625,1.0,4.8828125,900.0,79436.0,8826.22,2022:09:06-17:15:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040485_S11_ardetype.resfinder.o2317427,resfinder,2208040485_S11,0.0,2.5361328125,1.0,11.71875,600.0,17.0,2.83,2022:09:19-17:55:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2224_ardetype.extract_kraken2.o2321206,extract_kraken2,EQA2224,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-10:30:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040873_S14_ardetype.quality_control.o2310022,quality_control,2208040873_S14,0.0,3.240234375,4.0,17.578125,7200.0,59.0,0.82,2022:09:16-15:43:11
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208025245_S11_ardetype.contig_assembly.o2293232,contig_assembly,2208025245_S11,1.0,0.9765625,12.0,46.875,36000.0,12063.0,33.51,2022:09:05-11:58:51
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208084044_S51_ardetype.kleborate.o2320361,kleborate_kpneumoniae,2208084044_S51,0.0,1.08203125,1.0,7.8125,600.0,119.0,19.83,2022:09:20-00:07:29
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2214_S5_ardetype.resfinder.o2280324,resfinder,EQA-2214_S5,0.0,2.53515625,1.0,11.71875,600.0,12.0,2.0,2022:08:19-19:10:32
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208017667_S14_ardetype.kleborate.o2298770,kleborate_kpneumoniae,2208017667_S14,0.0,1.08203125,1.0,7.8125,600.0,179.0,29.83,2022:09:06-15:57:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059637_S36_ardetype.mob_recon.o2280226,mob_recon,2207059637_S36,0.0,2.9560546875,1.0,11.71875,600.0,195.0,32.5,2022:08:19-19:00:46
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2226_ardetype.mlst.o2321148,mlst,EQA2226,0.0,2.4892578125,4.0,5.859375,600.0,3.0,0.5,2022:09:20-09:46:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208006054_S44_ardetype.mob_typer.o2298528,mob_typer,2208006054_S44,0.0,2.955078125,1.0,11.71875,1800.0,168.0,9.33,2022:09:06-13:29:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062369_S64_ardetype.mob_recon.o2280268,mob_recon,2207062369_S64,0.0,2.951171875,1.0,11.71875,600.0,72.0,12.0,2022:08:19-19:04:02
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015137_S63_ardetype.rgi_card.o2280171,res_gen_id,2207015137_S63,0.0,0.9765625,4.0,3.90625,1800.0,107.0,5.94,2022:08:19-18:54:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2220_S11_ardetype.seqsero.o2280501,seqsero_senterica,EQA-2220_S11,0.0,4.36328125,12.0,17.578125,600.0,295.0,49.17,2022:08:19-21:32:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009994_S42_ardetype.amrpp.o2298130,amrpp,2208009994_S42,0.0,1.9580078125,24.0,36.62109375,37800.0,925.0,2.45,2022:09:06-11:31:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22408590re_S6_ardetype.filter_host.o2310086,filter_host,22408590re_S6,0.0,4.904296875,8.0,251.953125,7800.0,227.0,2.91,2022:09:16-16:32:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076988_S55_ardetype.classify_contigs.o2279815,classify_contigs,2207076988_S55,0.0,1.4345703125,12.0,251.953125,9000.0,59.0,0.66,2022:08:18-12:45:32
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059616_S46_ardetype.extract_mlst.o2282120,extract_mlst,2207059616_S46,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:05:12
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208083517_S59_ardetype.extract_kraken2.o2321525,extract_kraken2,2208083517_S59,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-12:01:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207077015_S56_ardetype.amrpp.o2286865,amrpp,2207077015_S56,0.0,3.7294921875,24.0,36.62109375,37800.0,3256.0,8.61,2022:08:31-18:39:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208048518_S40_ardetype.seqsero.o2320194,seqsero_senterica,2208048518_S40,1.0,4.2060546875,4.0,17.578125,600.0,55534.0,9255.67,2022:09:19-23:54:23
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2213_S4_ardetype.sistr.o2287398,sistr_senterica,EQA-2213_S4,0.0,0.9765625,1.0,9.765625,600.0,12.0,2.0,2022:08:31-21:17:19
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8553_S25_ardetype.mob_typer.o2287273,mob_typer,8553_S25,0.0,2.9560546875,1.0,11.71875,1800.0,128.0,7.11,2022:08:31-20:49:53
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015131_S61_ardetype.classify_reads.o2279880,classify_reads,2207015131_S61,1.0,4.080078125,8.0,251.953125,7200.0,7306.0,101.47,2022:08:18-13:18:10
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2225_ardetype.amrpp.o2321140,amrpp,EQA2225,0.0,1.515625,6.0,36.62109375,37800.0,651.0,1.72,2022:09:20-09:46:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2220_S11_ardetype.contig_assembly.o2279761,contig_assembly,EQA-2220_S11,0.0,4.6044921875,12.0,46.875,36000.0,317.0,0.88,2022:08:18-12:14:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208033000_S19_ardetype.mob_typer.o2298498,mob_typer,2208033000_S19,0.0,2.955078125,1.0,11.71875,1800.0,135.0,7.5,2022:09:06-13:25:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015131_S61_ardetype.rgi_card.o2280073,res_gen_id,2207015131_S61,0.0,0.9765625,4.0,3.90625,1800.0,159.0,8.83,2022:08:19-18:24:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207074224_S53_ardetype.contig_assembly.o2279641,contig_assembly,2207074224_S53,0.0,2.9794921875,12.0,46.875,36000.0,383.0,1.06,2022:08:18-10:41:36
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015131_S61_ardetype.amrpp.o2279968,amrpp,2207015131_S61,0.0,3.736328125,24.0,36.62109375,37800.0,1975.0,5.22,2022:08:19-13:40:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208036597_S47_ardetype.sistr.o2298760,sistr_senterica,2208036597_S47,0.0,0.9765625,1.0,9.765625,600.0,12.0,2.0,2022:09:06-15:56:01
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0001_S14_ardetype.mob_recon.o2280387,mob_recon,EQA-AST-C0001_S14,0.0,2.94921875,1.0,11.71875,600.0,48.0,8.0,2022:08:19-19:17:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.ectyper.o2280599,ectyper_ecoli,8580_S26,0.0,1.8642578125,1.0,9.765625,600.0,5.0,0.83,2022:08:19-21:53:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040999_S18_ardetype.rgi_card.o2317160,res_gen_id,2208040999_S18,0.0,0.9765625,3.0,3.90625,1800.0,148.0,8.22,2022:09:19-17:32:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2224_ardetype.classify_reads.o2317754,classify_reads,EQA2224,0.0,2.4580078125,8.0,251.953125,7200.0,2372.0,32.94,2022:09:19-18:13:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015131_S61_ardetype.quast.o2280333,quast,2207015131_S61,0.0,2.4990234375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:11:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2217_S8_ardetype.mlst.o2280190,mlst,EQA-2217_S8,0.0,2.498046875,4.0,5.859375,600.0,2.0,0.33,2022:08:19-18:57:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/7534990_S34_ardetype.quast.o2280214,quast,7534990_S34,0.0,2.49609375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-18:59:52
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059506_S48_ardetype.filter_host.o2283930,filter_host,2207059506_S48,0.0,1.8935546875,16.0,251.953125,7800.0,102.0,1.31,2022:08:29-14:58:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5145_S29_ardetype.amrpp.o2286820,amrpp,S-5145_S29,0.0,3.37109375,24.0,36.62109375,37800.0,2127.0,5.63,2022:08:31-17:30:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.quality_control.o2282455,quality_control,57181_S40,0.0,2.1171875,4.0,17.578125,7200.0,52.0,0.72,2022:08:23-15:59:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22034705_S37_ardetype.quast.o2317461,quast,22034705_S37,0.0,2.5009765625,1.0,4.8828125,1800.0,3.0,0.17,2022:09:19-17:57:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.amrpp.o2286877,amrpp,2207054892_S38,0.0,2.1123046875,24.0,36.62109375,37800.0,997.0,2.64,2022:08:31-19:22:56
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2217_S8_ardetype.resfinder.o2280296,resfinder,EQA-2217_S8,0.0,2.53515625,1.0,11.71875,600.0,10.0,1.67,2022:08:19-19:07:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2214_S5_ardetype.contig_assembly.o2283945,contig_assembly,EQA-2214_S5,0.0,3.3720703125,12.0,46.875,36000.0,398.0,1.11,2022:08:29-15:01:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/787_788_S13_ardetype.contig_assembly.o2294861,contig_assembly,787_788_S13,0.0,1.49609375,12.0,46.875,36000.0,116.0,0.32,2022:09:05-15:53:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208044327_S39_ardetype.classify_reads.o2309949,classify_reads,2208044327_S39,0.0,5.4765625,16.0,251.953125,7200.0,165.0,2.29,2022:09:16-14:54:52
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035491_S21_ardetype.extract_mlst.o2321314,extract_mlst,22035491_S21,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:52:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/220706660_S68_ardetype.resfinder.o2287094,resfinder,220706660_S68,0.0,2.5361328125,1.0,11.71875,600.0,19.0,3.17,2022:08:31-20:21:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8367_S21_ardetype.pasteur_cgmlst.o2287343,pasteur_cgmlst_ecoli,8367_S21,0.0,0.9765625,1.0,4.8828125,900.0,316.0,35.11,2022:08:31-21:07:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206082872_S41_ardetype.mlst.o2286947,mlst,2206082872_S41,0.0,2.4912109375,4.0,5.859375,600.0,1.0,0.17,2022:08:31-19:58:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062369_S64_ardetype.mob_typer.o2287243,mob_typer,2207062369_S64,0.0,2.951171875,1.0,11.71875,1800.0,63.0,3.5,2022:08:31-20:44:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22009851KR_S62_ardetype.filter_host.o2309988,filter_host,22009851KR_S62,0.0,4.029296875,12.0,251.953125,7800.0,157.0,2.01,2022:09:16-15:20:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22244585re_S33_ardetype.contig_assembly.o2293230,contig_assembly,22244585re_S33,1.0,0.9765625,4.0,46.875,36000.0,12070.0,33.53,2022:09:05-11:58:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207036943_S40_ardetype.hicap.o2280557,hicap_hinfluenzae,2207036943_S40,0.0,1.88671875,1.0,7.8125,600.0,23.0,3.83,2022:08:19-21:43:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208072994_S45_ardetype.seqsero.o2320190,seqsero_senterica,2208072994_S45,0.0,4.9765625,12.0,17.578125,600.0,505.0,84.17,2022:09:19-23:54:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2220_S11_ardetype.quast.o2287227,quast,EQA-2220_S11,0.0,2.498046875,1.0,4.8828125,1800.0,3.0,0.17,2022:08:31-20:42:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208085080_S47_ardetype.filter_host.o2309937,filter_host,2208085080_S47,0.0,5.6220703125,16.0,251.953125,7800.0,219.0,2.81,2022:09:16-14:47:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5201_S32_ardetype.mob_recon.o2280335,mob_recon,S-5201_S32,0.0,2.953125,1.0,11.71875,600.0,81.0,13.5,2022:08:19-19:11:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5186_S31_ardetype.mlst.o2280126,mlst,S-5186_S31,0.0,2.49609375,4.0,5.859375,600.0,1.0,0.17,2022:08:19-18:41:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207066891_S6_ardetype.quast.o2298379,quast,2207066891_S6,0.0,2.4990234375,1.0,4.8828125,1800.0,3.0,0.17,2022:09:06-13:12:03
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040890_S15_ardetype.resfinder.o2317391,resfinder,2208040890_S15,0.0,2.537109375,1.0,11.71875,600.0,29.0,4.83,2022:09:19-17:52:12
